id,author_id,display_name,main_institution_name,main_institution_id,main_institution_type,simplified_institution_category,target_firm_label,publication_count,year_list,degree_centrality,weighted_degree,betweenness_centrality,eigenvector_centrality,community
A5032931723,A5032931723,Trevor Strohman,,,,unknown,Other,1,2022,0.00029804482594182163,5.0,0.0,6.170567309621456e-12,26
A5032933669,A5032933669,Ching‐Yu Cheng,Singapore National Eye Center,I2799299286,healthcare,healthcare,Other,1,2022,0.001490224129709108,25.0,0.0,3.202685121870356e-08,138
A5032942685,A5032942685,Chris Bowler,,,,unknown,Other,1,2022,0.0,0.0,0.0,5.5095984033568355e-21,2089
A5032949232,A5032949232,LÜ Xiang-xiang,Lanzhou University of Technology,I22716506,education,education,Other,1,2022,0.00029804482594182163,5.0,0.0,5.552405779111559e-14,829
A5032975378,A5032975378,Chandrashekhar S. Pawar,Charotar University of Science and Technology,I33459947,education,education,Other,1,2022,5.960896518836433e-05,1.0,0.0,2.8209143825186998e-18,262
A5032986088,A5032986088,Peilin Liu,Shanghai Jiao Tong University,I183067930,education,education,Other,1,2022,0.0002384358607534573,4.0,0.0,1.076093438155632e-14,2090
A5032992099,A5032992099,Juan Zhou,,,,unknown,Other,1,2022,0.0002384358607534573,4.0,0.0,1.076093438155632e-14,1492
A5033003900,A5033003900,Klaus Kades,German Cancer Research Center,I17937529,facility,research_institute,Other,1,2022,0.00041726275631855027,7.0,0.0,7.394857798909816e-13,1379
A5033011330,A5033011330,Ben Saunders,University of Surrey,I28290843,education,education,Other,1,2022,0.00011921793037672866,2.0,0.0,1.0844542537327259e-16,2091
A5033012743,A5033012743,Emin Çelik,Bilkent University,I168864056,education,education,Other,1,2022,0.0002384358607534573,4.0,0.0,1.2057653076256294e-13,205
A5033020281,A5033020281,Gpt Generative Pretrained Transformer,OpenAI (United States),I4210161460,company,company,OpenAI,1,2022,0.00011921793037672866,2.0,0.0,1.751010978169239e-15,2092
A5033023114,A5033023114,Claudia Cardelli,"Istituto Nazionale di Fisica Nucleare, Sezione di Pisa",I4210160382,facility,research_institute,Other,1,2022,0.0,0.0,0.0,5.5095984033568355e-21,2093
A5033047729,A5033047729,Siming Deng,Johns Hopkins University,I145311948,education,education,Other,1,2022,0.000536480686695279,9.0,0.0,5.509598403356834e-12,680
A5033050173,A5033050173,Aesun Shin,Seoul National University,I139264467,education,education,Other,1,2022,0.0,0.0,0.0,5.5095984033568355e-21,2094
A5033058352,A5033058352,Piti Sukontasukkul,King Mongkut's University of Technology North Bangkok,I82828225,education,education,Other,1,2022,0.00029804482594182163,5.0,0.0,5.552405779111559e-14,1794
A5033072406,A5033072406,Lei Fan,Nanfang Hospital,I4210103346,healthcare,healthcare,Other,1,2022,0.000715307582260372,12.0,0.0,5.842653281387934e-11,1149
A5033089470,A5033089470,Javier Leung,University of Missouri,I76835614,education,education,Other,1,2022,0.0,0.0,0.0,5.5095984033568355e-21,2095
A5033097071,A5033097071,Lynn H. Kaack,Mila - Quebec Artificial Intelligence Institute,I4210164802,facility,research_institute,Other,1,2022,0.0011921793037672865,20.0,0.0,1.4111988918175247e-07,17
A5033112242,A5033112242,Ya Wei,Harbin Institute of Technology,I204983213,education,education,Other,1,2022,0.0015498330948974725,26.0,0.0,4.4128390791583466e-08,377
A5033116661,A5033116661,Adams Yu,,,,unknown,Other,1,2022,0.0017286599904625655,29.0,0.0,7.379259780711028e-06,6
A5033119978,A5033119978,Jianqing Zhu,Huaqiao University,I119045251,education,education,Other,1,2022,0.0002384358607534573,4.0,0.0,1.076093438155632e-14,2096
A5033121181,A5033121181,Ibrahim Alsheikh,King Abdullah University of Science and Technology,I71920554,education,education,Other,1,2022,0.000536480686695279,9.0,0.0,5.747286225004565e-12,526
A5033128202,A5033128202,Ming Zhong,,,,unknown,Other,1,2022,0.0013113972341440151,22.0,0.0,2.1646474874273933e-06,11
A5033136483,A5033136483,Jaspreet Toor,Imperial College London,I47508984,education,education,Other,1,2022,0.00029804482594182163,5.0,0.0,5.552405779111559e-14,882
A5033140103,A5033140103,Zhihang Hu,Chinese University of Hong Kong,I177725633,education,education,Other,1,2022,0.0006556986170720076,11.0,0.0,1.0702531064498666e-09,82
A5033148124,A5033148124,Chien‐Ying Li,National Yang Ming Chiao Tung University,I148366613,education,education,Other,1,2022,0.00029804482594182163,5.0,0.0,5.552405779111559e-14,483
A5033162542,A5033162542,Anton Kornilov,National Research Nuclear University MEPhI,I887846188,education,education,Other,1,2022,0.00011921793037672866,2.0,0.0,1.0844542537327259e-16,954
A5033195383,A5033195383,Ahmatjan Mattohti,Xinjiang University,I96908189,education,education,Other,1,2022,0.00011921793037672866,2.0,0.0,1.0844542537327259e-16,2097
A5033202034,A5033202034,Oleg Serikov,National Research University Higher School of Economics,I118501908,education,education,Other,1,2022,0.000357653791130186,6.0,0.0,6.322633722752216e-08,19
A5033215072,A5033215072,Keisuke Maeda,Hokkaido University,I205349734,education,education,Other,1,2022,0.000178826895565093,3.0,0.0,1.4443081638495743e-15,303
A5033220025,A5033220025,Florian Fischer,University of Washington,I201448701,education,education,Other,1,2022,0.0,0.0,0.0,5.5095984033568355e-21,2098
A5033223264,A5033223264,Yuechun Wang,,,,unknown,Other,1,2022,5.960896518836433e-05,1.0,0.0,2.8209143825186998e-18,2099
A5033224121,A5033224121,Yuxi Sun,Harbin Institute of Technology,I204983213,education,education,Other,1,2022,0.00029804482594182163,5.0,0.0,5.552405779111559e-14,279
A5033227162,A5033227162,Seetharami Seelam,,,,unknown,Other,1,2022,0.0,0.0,0.0,5.5095984033568355e-21,2100
A5033228519,A5033228519,Rik Koncel-Kedziorski,University of Washington,I201448701,education,education,Other,1,2022,0.0002384358607534573,4.0,0.0,1.3485982812382684e-07,11
A5033232360,A5033232360,Leyi Wei,Shandong University,I154099455,education,education,Other,1,2022,0.0006556986170720076,11.0,0.0,7.412212999169923e-11,61
A5033256312,A5033256312,Greg Diamos,,,,unknown,Other,1,2022,0.0020863137815927513,35.0,0.0,9.343093638553374e-07,17
A5033257344,A5033257344,Tushar Khot,,,,unknown,Other,3,2022,0.0004768717215069146,13.0,0.0,8.922681074476565e-09,13
A5033282902,A5033282902,Robert E. Wolfe,University of Washington,I201448701,education,education,Other,3,2022,5.960896518836433e-05,3.0,0.0,1.1542816681035913e-07,134
A5033288331,A5033288331,Zhengqi Tan,University of North Texas,I123534392,education,education,Other,1,2022,0.00029804482594182163,5.0,0.0,5.552405779111559e-14,2101
A5033289523,A5033289523,Xi Chen,China Pharmaceutical University,I161716053,education,education,Other,1,2022,0.0004768717215069146,8.0,0.0,2.134531307622123e-12,518
A5033295580,A5033295580,Michelle O’Malley,"University of California, Santa Barbara",I154570441,education,education,Other,1,2022,0.0009537434430138292,16.0,0.0,6.533715750053481e-10,523
A5033301185,A5033301185,Wonhyung Choi,Korea University,I197347611,education,education,Other,1,2022,0.00011921793037672866,2.0,0.0,1.0844542537327259e-16,2102
A5033302703,A5033302703,Johannes H. Eriksen,University of Southern Denmark,I177969490,education,education,Other,1,2022,0.000178826895565093,3.0,0.0,1.4443081638495743e-15,1420
A5033305045,A5033305045,David Bau,Northeastern University,I12912129,education,education,Other,4,2022,0.0007749165474487363,16.0,0.0004887809269877996,1.8165660363968515e-08,78
A5033309520,A5033309520,Maria Elena Laino,Humanitas University,I1339471597,education,education,Other,1,2022,0.00029804482594182163,5.0,0.0,9.469892690550467e-11,135
A5033327908,A5033327908,Tayyaba Samreen,University of Agriculture Faisalabad,I61623833,education,education,Other,1,2022,0.000357653791130186,6.0,0.0,2.223321686968891e-13,1530
A5033333265,A5033333265,Navid Ghassemi,,,,unknown,Other,1,2022,0.0008345255126371005,14.0,0.0,2.1180747143217308e-10,1013
A5033339425,A5033339425,Maja Trębacz,,,,unknown,Other,1,2022,0.0005960896518836433,10.0,0.0,1.798252930673312e-05,113
A5033351575,A5033351575,Sitan Chen,,,,unknown,Other,1,2022,0.00029804482594182163,5.0,0.0,5.552405779111559e-14,1771
A5033352858,A5033352858,Nasim Nouri,,,,unknown,Other,1,2022,0.0,0.0,0.0,5.5095984033568355e-21,2103
A5033356379,A5033356379,Xavier Martinet,,,,unknown,Other,1,2022,0.00041726275631855027,7.0,0.0,7.394857798909816e-13,501
A5033366428,A5033366428,Jia Song,Beihang University,I82880672,education,education,Other,1,2022,0.0002384358607534573,4.0,0.0,1.076093438155632e-14,2104
A5033369981,A5033369981,Rebeca García‐Fandiño,,,,unknown,Other,1,2022,0.000357653791130186,6.0,0.0,2.223321686968891e-13,1038
A5033375326,A5033375326,Yinlin Fu,,,,unknown,Other,1,2022,0.0002384358607534573,4.0,0.0,1.076093438155632e-14,2105
A5033386919,A5033386919,Rim Helaoui,Philips (Netherlands),I4210122849,company,company,Other,1,2022,0.000178826895565093,3.0,0.0,1.4443081638495743e-15,1222
A5033390440,A5033390440,Josh Abramson,,,,unknown,Other,1,2022,0.001072961373390558,18.0,0.0,1.7778796244660714e-09,1120
A5033392371,A5033392371,Xiaopeng Fan,Harbin Institute of Technology,I204983213,education,education,Other,1,2022,5.960896518836433e-05,1.0,0.0,2.8209143825186998e-18,2106
A5033397269,A5033397269,Dawn Bikowski,Ohio University,I4210106879,education,education,Other,1,2022,0.00011921793037672866,2.0,0.0,1.0844542537327259e-16,2107
A5033401378,A5033401378,Dejana Braithwaite,Institute for Health Metrics and Evaluation,I3143470655,facility,research_institute,Other,1,2022,0.0,0.0,0.0,5.5095984033568355e-21,2108
A5033401535,A5033401535,Jamie Schechter,Lurie Children's Hospital,I1294278766,healthcare,healthcare,Other,1,2022,0.000894134477825465,15.0,0.0,3.786167193041831e-10,1056
A5033401761,A5033401761,Rio Nurtantyana,National Central University,I22265921,education,education,Other,1,2022,5.960896518836433e-05,1.0,0.0,2.8209143825186998e-18,241
A5033428202,A5033428202,Jilin Chen,Google (United States),I1291425158,company,company,Google / Google DeepMind / DeepMind,2,2022,0.00029804482594182163,10.0,0.0,1.0275647812832918e-07,6
A5033434621,A5033434621,Kazuhiro Hada,Center for Astrophysics Harvard & Smithsonian,I4210124175,education,education,Other,1,2022,0.0,0.0,0.0,5.5095984033568355e-21,2109
A5033437530,A5033437530,Alex Goldin,,,,unknown,Other,1,2022,0.001072961373390558,18.0,0.0,1.7778796244660714e-09,1120
A5033440505,A5033440505,Erjon Zoto,Norwegian University of Science and Technology,I204778367,education,education,Other,1,2022,0.000178826895565093,3.0,0.0,1.4443081638495743e-15,606
A5033441209,A5033441209,Xiangyu Chu,China University of Mining and Technology,I25757504,education,education,Other,1,2022,0.00029804482594182163,5.0,0.0,5.552405779111559e-14,713
A5033444778,A5033444778,Andrea Schnepf,Forschungszentrum Jülich,I171892758,facility,research_institute,Other,1,2022,0.0002384358607534573,4.0,0.0,1.076093438155632e-14,1441
A5033453708,A5033453708,Aryaman Nasare,Savitribai Phule Pune University,I878213199,education,education,Other,1,2022,0.000178826895565093,3.0,0.0,1.4443081638495743e-15,1957
A5033469130,A5033469130,Teresa Cerchiara,University of Bologna,I9360294,education,education,Other,1,2022,0.000357653791130186,6.0,0.0,2.223321686968891e-13,1358
A5033485831,A5033485831,Nisha Sharma,Leeds Teaching Hospitals NHS Trust,I2799390153,healthcare,healthcare,Other,1,2022,0.000357653791130186,6.0,0.0,2.223321686968891e-13,1979
A5033509146,A5033509146,Weiguang Jiang,Center of Hubei Cooperative Innovation for Emissions Trading System,I4210150320,facility,research_institute,Other,1,2022,0.00011921793037672866,2.0,0.0,1.0844542537327259e-16,2110
A5033510515,A5033510515,Yifeng Li,Brock University,I186803428,education,education,Other,1,2022,0.0002384358607534573,4.0,0.0,1.076093438155632e-14,1583
A5033518314,A5033518314,Jitae Shin,Sungkyunkwan University,I848706,education,education,Other,1,2022,0.00011921793037672866,2.0,0.0,1.0844542537327259e-16,2111
A5033522429,A5033522429,Parth Patel,"Indian Institute of Information Technology, Design and Manufacturing, Kancheepuram",I39244652,education,education,Other,1,2022,0.00011921793037672866,2.0,0.0,1.0844542537327259e-16,1800
A5033530928,A5033530928,A Navarro-Alsina,Universidade Estadual de Campinas (UNICAMP),I181391015,education,education,Other,1,2022,0.0,0.0,0.0,5.5095984033568355e-21,2112
A5033550999,A5033550999,Yuzhuo Qin,Fudan University,I24943067,education,education,Other,1,2022,0.00011921793037672866,2.0,0.0,6.848045143484311e-16,22
A5033576019,A5033576019,Muhammad Munwar Iqbal,University of Engineering and Technology Taxila,I173207729,education,education,Other,1,2022,0.00011921793037672866,2.0,0.0,1.0844542537327259e-16,2113
A5033578852,A5033578852,Haroon Ahmed,Institute for Health Metrics and Evaluation,I3143470655,facility,research_institute,Other,2,2022,0.0,0.0,0.0,5.5095984033568355e-21,2114
A5033580486,A5033580486,Heuiseok Lim,,,,unknown,Other,1,2022,0.0004768717215069146,8.0,0.0,2.352270234322102e-12,1735
A5033585021,A5033585021,Imran Razzak,UNSW Sydney,I31746571,education,education,Other,1,2022,0.000357653791130186,6.0,0.0,2.223321686968891e-13,489
A5033592980,A5033592980,Hélène de Ribaupierre,Cardiff University,I79510175,education,education,Other,1,2022,0.0002384358607534573,4.0,0.0,3.0341430032065335e-14,520
A5033596864,A5033596864,Shivani Agrawal,,,,unknown,Other,1,2022,0.0,0.0,0.0,5.5095984033568355e-21,2115
A5033614098,A5033614098,Aditi Rao,Princeton University,I20089843,education,education,Other,1,2022,0.001847877920839294,31.0,0.0,3.629031570132178e-07,107
A5033615240,A5033615240,Leida Li,Xidian University,I149594827,education,education,Other,1,2022,0.00029804482594182163,5.0,0.0,5.552405779111559e-14,818
A5033636973,A5033636973,Florian Thamm,,,,unknown,Other,1,2022,0.000178826895565093,3.0,0.0,1.4443081638495743e-15,2116
A5033639139,A5033639139,Tim Althoff,,,,unknown,Other,1,2022,0.00029804482594182163,5.0,0.0,4.4140882718260343e-07,11
A5033656862,A5033656862,Pierre-Louis Guhur,Centre National de la Recherche Scientifique,I1294671590,government,government,Other,1,2022,0.0002384358607534573,4.0,0.0,6.281863729856177e-10,6
A5033660245,A5033660245,Zofia Wicik,Medical University of Warsaw,I268303160,education,education,Other,1,2022,0.000536480686695279,9.0,0.0,5.509598403356834e-12,895
A5033674031,A5033674031,Apostolos Antonacopoulos,University of Salford,I54459138,education,education,Other,1,2022,0.00029804482594182163,5.0,0.0,1.478643222592882e-10,516
A5033677515,A5033677515,Travis J. Wiltshire,,,,unknown,Other,1,2022,0.0002384358607534573,4.0,0.0,1.076093438155632e-14,1673
A5033687175,A5033687175,Md. Julkar Nayeen Mahi,Daffodil International University,I200606013,education,education,Other,1,2022,0.0004768717215069146,8.0,0.0,2.134531307622123e-12,1990
A5033696194,A5033696194,Partha Talukdar,,,,unknown,Other,2,2022,0.00041726275631855027,7.0,0.0,7.199154219015352e-14,643
A5033700481,A5033700481,Jianqi Ma,Hong Kong Polytechnic University,I14243506,education,education,Other,2,2022,0.000357653791130186,6.0,0.0,2.279946198887504e-14,649
A5033711664,A5033711664,David E. Vance,,,,unknown,Other,1,2022,0.000178826895565093,3.0,0.0,1.4443081638495743e-15,788
A5033735617,A5033735617,Siobhan Davis,Dublin Dental University Hospital,I4210142514,healthcare,healthcare,Other,1,2022,0.000178826895565093,3.0,0.0,1.4443081638495743e-15,701
A5033738047,A5033738047,Niladri S. Chatterji,,,,unknown,Other,1,2022,0.002920839294229852,49.0,0.0,2.3705765625448244e-05,134
A5033754247,A5033754247,Xianwen Huang,Anhui University of Science and Technology,I184681353,education,education,Other,2,2022,0.000357653791130186,10.0,0.0,6.552405883748105e-12,941
A5033762130,A5033762130,Semagn Mekonnen Abate,University of Washington,I201448701,education,education,Other,1,2022,0.0,0.0,0.0,5.5095984033568355e-21,2117
A5033765430,A5033765430,Qingjun Pan,Guangdong Medical College,I176834541,education,education,Other,1,2022,0.0005960896518836433,10.0,0.0,1.299134483353253e-11,582
A5033784578,A5033784578,Catherine D. Schuman,Oak Ridge National Laboratory,I1289243028,facility,research_institute,Other,1,2022,0.00029804482594182163,5.0,0.0,5.552405779111559e-14,1696
A5033784763,A5033784763,Bhanu Priya,Amrita Vishwa Vidyapeetham,I81556334,education,education,Other,1,2022,0.000178826895565093,3.0,0.0,1.4443081638495743e-15,2118
A5033794033,A5033794033,Anisha Mascarenhas,,,,unknown,Other,1,2022,0.00029804482594182163,5.0,0.0,3.449871825909556e-07,226
A5033794353,A5033794353,Christopher Akiki,,,,unknown,Other,1,2022,0.000357653791130186,6.0,0.0,4.74834874802261e-08,19
A5033799563,A5033799563,USVSN Sai Prashanth,Machine Intelligence Research Labs,I4210107658,facility,research_institute,Other,2,2022,0.001072961373390558,32.0,0.0,5.367679445516274e-07,19
A5033806941,A5033806941,Ehab Kotb Elmahallawy,Sohag University,I97455420,education,education,Other,1,2022,0.0004768717215069146,8.0,0.0,2.134531307622123e-12,1043
A5033835093,A5033835093,Mia J. Biondi,Center for Disease Analysis,I4210164387,facility,research_institute,Other,1,2022,0.0,0.0,0.0,5.5095984033568355e-21,2119
A5033844050,A5033844050,Gui‐Quan Sun,Shanxi University,I181877577,education,education,Other,3,2022,0.000715307582260372,14.0,0.0,4.04039871688945e-12,1811
A5033845208,A5033845208,Agnieszka Kluska,Saudi Heart Association,I4210103399,nonprofit,nonprofit,Other,1,2022,0.0,0.0,0.0,5.5095984033568355e-21,2120
A5033845728,A5033845728,Jennifer Richardson,,,,unknown,Other,1,2022,0.00011921793037672866,2.0,0.0,1.0844542537327259e-16,2121
A5033846851,A5033846851,Hamid Palangi,,,,unknown,Other,1,2022,0.00041726275631855027,7.0,0.0,9.785549022415533e-09,13
A5033858829,A5033858829,Jivan Qasim Ahmed,University of Washington,I201448701,education,education,Other,1,2022,0.0,0.0,0.0,5.5095984033568355e-21,2122
A5033862304,A5033862304,Shinji Nishimoto,Ube Frontier University,I3133035077,education,education,Other,1,2022,5.960896518836433e-05,1.0,0.0,2.8209143825186998e-18,2123
A5033863155,A5033863155,Jungwoo Lim,,,,unknown,Other,1,2022,0.0004768717215069146,8.0,0.0,2.352270234322102e-12,1735
A5033865377,A5033865377,Xianxu Hou,Shenzhen Academy of Robotics,I4210104064,facility,research_institute,Other,1,2022,0.000178826895565093,3.0,0.0,1.4443081638495743e-15,1481
A5033873223,A5033873223,Richard Lucas,,,,unknown,Other,1,2022,0.0,0.0,0.0,5.5095984033568355e-21,2124
A5033880300,A5033880300,Carola‐Bibiane Schönlieb,University of Cambridge,I241749,education,education,Other,2,2022,0.0006556986170720076,11.0,3.636580396237049e-05,8.71812133668177e-10,344
A5033880864,A5033880864,Krishnendu Chakrabarty,Duke University,I170897317,education,education,Other,1,2022,0.000178826895565093,3.0,0.0,1.4443081638495743e-15,1389
A5033884105,A5033884105,P. Mahalakshmi,SRM Institute of Science and Technology,I145286018,education,education,Other,1,2022,5.960896518836433e-05,1.0,0.0,2.8209143825186998e-18,1628
A5033888275,A5033888275,Florenta Teodoridis,University of Southern California,I1174212,education,education,Other,2,2022,0.00011921793037672866,4.0,0.0,1.0760934381556314e-14,2125
A5033891692,A5033891692,Qi Gao,Fudan University,I24943067,education,education,Other,1,2022,5.960896518836433e-05,1.0,0.0,2.8209143825186998e-18,2126
A5033906558,A5033906558,Chouxuan Wang,Shaanxi University of Technology,I187175081,education,education,Other,1,2022,0.00041726275631855027,7.0,0.0,7.394857798909816e-13,2127
A5033909864,A5033909864,Robert Osei‐Kyei,Western Sydney University,I63525965,education,education,Other,1,2022,0.0002384358607534573,4.0,0.0,1.076093438155632e-14,156
A5033936558,A5033936558,Sarigai Sarigai,University of New Mexico,I169521973,education,education,Other,1,2022,0.00029804482594182163,5.0,0.0,5.552405779111559e-14,302
A5033937723,A5033937723,Julia Wolleb,University of Basel,I1850255,education,education,Other,3,2022,0.00029804482594182163,9.0,0.0,1.1680540789908797e-12,591
A5033943297,A5033943297,Andrea G. Russo,"University of Campania ""Luigi Vanvitelli""",I197809005,education,education,Other,1,2022,0.00029804482594182163,5.0,0.0,5.552405779111559e-14,2128
A5033947083,A5033947083,Adrián Castelló,Universitat Politècnica de València,I60053951,education,education,Other,2,2022,0.00029804482594182163,10.0,0.0,1.2991344833532533e-11,402
A5033954140,A5033954140,Jingwei Lu,Chinese Academy of Sciences,I19820366,government,government,Other,2,2022,0.0004768717215069146,9.0,0.0,3.870367039130644e-12,174
A5033956297,A5033956297,Lucian Chan,,,,unknown,Other,1,2022,0.000178826895565093,3.0,0.0,1.4443081638495743e-15,2129
A5033960131,A5033960131,Heng-Duan Zhang,Institute of Microbiology,I4210134982,facility,research_institute,Other,1,2022,0.000715307582260372,12.0,0.0,5.842653281387934e-11,5
A5033991509,A5033991509,Shizhuo Zhang,,,,unknown,Other,1,2022,0.000357653791130186,6.0,0.0,6.384650466652526e-10,335
A5033991750,A5033991750,Kristopher Kieft,University of Wisconsin–Madison,I135310074,education,education,Other,1,2022,0.00041726275631855027,7.0,0.0,7.394857798909816e-13,803
A5033995613,A5033995613,Garry P. Nolan,Stanford University,I97018004,education,education,Other,1,2022,0.00041726275631855027,7.0,0.0,7.394857798909816e-13,936
A5034022345,A5034022345,Yin Yang,Hamad bin Khalifa University,I4210144839,education,education,Other,1,2022,0.0002384358607534573,4.0,0.0,1.076093438155632e-14,1180
A5034023264,A5034023264,Jeffrey J. Starns,University of Massachusetts Amherst,I24603500,education,education,Other,1,2022,0.00011921793037672866,2.0,0.0,1.0844542537327259e-16,2130
A5034027561,A5034027561,Sarah Dean,,,,unknown,Other,1,2022,0.0002384358607534573,4.0,0.0,1.076093438155632e-14,2131
A5034032863,A5034032863,Kaixuan Ding,Shandong University,I154099455,education,education,Other,1,2022,0.00029804482594182163,5.0,0.0,5.552405779111559e-14,2132
A5034049628,A5034049628,Sijia Ye,Chongqing Normal University,I126924076,education,education,Other,1,2022,0.0,0.0,0.0,5.5095984033568355e-21,2133
A5034052234,A5034052234,Y. A. Almubarak,KU Leuven,I99464096,education,education,Other,1,2022,0.0,0.0,0.0,5.5095984033568355e-21,2134
A5034054391,A5034054391,Howard Fillit,University of Washington,I201448701,education,education,Other,1,2022,0.0,0.0,0.0,5.5095984033568355e-21,2135
A5034055494,A5034055494,Zexuan Zhong,Princeton University,I20089843,education,education,Other,2,2022,0.000178826895565093,4.0,0.0,2.833195277359781e-15,361
A5034062577,A5034062577,Fan Zhang,Minjiang University,I354108,education,education,Other,1,2022,0.0,0.0,0.0,5.5095984033568355e-21,2136
A5034075535,A5034075535,Fereshteh Rahmani,University of Science and Culture,I11750234,education,education,Other,1,2022,0.000178826895565093,3.0,0.0,1.4443081638495743e-15,1227
A5034084374,A5034084374,Siamak Shakeri,,,,unknown,Other,1,2022,0.000178826895565093,3.0,0.0,2.3656134434233342e-07,6
A5034092901,A5034092901,Zhaoyang Lyu,,,,unknown,Other,2,2022,0.00041726275631855027,8.0,8.346250089724374e-06,1.703771915176023e-09,111
A5034095159,A5034095159,Clinton Fookes,Queensland University of Technology,I160993911,education,education,Other,1,2022,0.0002384358607534573,4.0,0.0,1.076093438155632e-14,2074
A5034097318,A5034097318,Nicholas Day,,,,unknown,Other,1,2022,0.0,0.0,0.0,5.5095984033568355e-21,2137
A5034104821,A5034104821,N. Ettrich,,,,unknown,Other,1,2022,0.0002384358607534573,4.0,0.0,1.076093438155632e-14,2138
A5034107466,A5034107466,Mariana Bárcenas,Tecnológico Nacional de México,I4210090124,government,government,Other,1,2022,0.000178826895565093,3.0,0.0,1.4443081638495743e-15,1651
A5034116654,A5034116654,Eva Iglesias,Galicia Sur Biomedical Foundation,I4210091478,other,unknown,Other,1,2022,0.00029804482594182163,5.0,0.0,5.552405779111559e-14,973
A5034119261,A5034119261,Srinivasa Rao Bolla,University of Washington,I201448701,education,education,Other,1,2022,0.0,0.0,0.0,5.5095984033568355e-21,2139
A5034125179,A5034125179,Alexandra I. Cristea,Durham University,I190082696,education,education,Other,1,2022,0.000357653791130186,6.0,0.0,2.7314887519856223e-13,376
A5034126758,A5034126758,Aiwen Jiang,Jiangxi Normal University,I53592917,education,education,Other,1,2022,0.00029804482594182163,5.0,0.0,5.552405779111559e-14,2140
A5034127198,A5034127198,Chris Cundy,Stanford University,I97018004,education,education,Other,1,2022,0.00029804482594182163,5.0,0.0,1.4118174102133731e-09,46
A5034132103,A5034132103,Marcin Lawnik,Silesian University of Technology,I119004910,education,education,Other,1,2022,0.00011921793037672866,2.0,0.0,1.0844542537327259e-16,2141
A5034136111,A5034136111,J. Amudha,Amrita Vishwa Vidyapeetham,I81556334,education,education,Other,1,2022,0.00029804482594182163,5.0,0.0,5.552405779111559e-14,59
A5034147611,A5034147611,Kory Matthewson,,,,unknown,Other,1,2022,0.0004768717215069146,8.0,0.0,9.16382593512699e-08,113
A5034151002,A5034151002,Dustin Rand,University of Vermont,I111236770,education,education,Other,1,2022,5.960896518836433e-05,1.0,0.0,2.8209143825186998e-18,2142
A5034152853,A5034152853,Nitin Upadhyay,Indian Institute of Technology Jammu,I4210127441,education,education,Other,1,2022,0.0002384358607534573,4.0,0.0,1.0189283795376672e-13,1383
A5034162160,A5034162160,Zhedong Zheng,,,,unknown,Other,1,2022,0.0002384358607534573,4.0,0.0,1.076093438155632e-14,971
A5034165453,A5034165453,Seeram Ramakrishna,National University of Singapore,I165932596,education,education,Other,1,2022,0.000178826895565093,3.0,0.0,1.4443081638495743e-15,1475
A5034179409,A5034179409,Laura Tzeplaeff,Centre National de la Recherche Scientifique,I1294671590,government,government,Other,1,2022,0.001967095851216023,33.0,0.0,3.345262464027389e-07,467
A5034181783,A5034181783,Maxwell Forbes,University of Washington,I201448701,education,education,Other,1,2022,0.0002384358607534573,4.0,0.0,1.3485982812382684e-07,11
A5034183215,A5034183215,Shruti Saravanan,St. Joseph's Institute of Technology,I4210101093,education,education,Other,1,2022,5.960896518836433e-05,1.0,0.0,2.8209143825186998e-18,2143
A5034188417,A5034188417,Mathew G. Lewsey,Australian Research Council,I1337719021,government,government,Other,1,2022,0.00041726275631855027,7.0,0.0,7.394857798909816e-13,1204
A5034207990,A5034207990,Noah A. Schuster,GGD Amsterdam,I4210148356,healthcare,healthcare,Other,1,2022,0.000178826895565093,3.0,0.0,2.0771488898375482e-12,814
A5034218015,A5034218015,Mo Shahdloo,Bilkent University,I168864056,education,education,Other,1,2022,0.0002384358607534573,4.0,0.0,1.2057653076256294e-13,205
A5034218505,A5034218505,U. Joseph Schoepf,Medical University of South Carolina,I153297377,education,education,Other,1,2022,0.0010133524082021935,17.0,0.0,1.173240693733163e-09,135
A5034219676,A5034219676,Colin Gaffney,,,,unknown,Other,1,2022,0.002503576537911302,42.0,0.0,1.0430113119185234e-05,6
A5034226722,A5034226722,Ali Al‐Shathr,University of Technology - Iraq,I171256487,education,education,Other,1,2022,0.00041726275631855027,7.0,0.0,7.394857798909816e-13,1557
A5034228010,A5034228010,Song‐Chun Zhu,,,,unknown,Other,3,2022,0.000894134477825465,20.0,6.20007149522382e-05,3.948301814671434e-08,13
A5034232445,A5034232445,Daphne Greenberg,Georgia State University,I181565077,education,education,Other,1,2022,0.00011921793037672866,2.0,0.0,1.0844542537327259e-16,2144
A5034235462,A5034235462,Krithika Suresh,Colorado School of Public Health,I151808059,education,education,Other,1,2022,0.00011921793037672866,2.0,0.0,1.0844542537327259e-16,1625
A5034250940,A5034250940,Erik Næsset,Cereal Research Centre,I4210088917,facility,research_institute,Other,1,2022,0.0,0.0,0.0,5.5095984033568355e-21,2145
A5034251794,A5034251794,Fei Wen,Shanghai Jiao Tong University,I183067930,education,education,Other,1,2022,0.0002384358607534573,4.0,0.0,1.076093438155632e-14,2090
A5034254782,A5034254782,Michael Saxon,,,,unknown,Other,1,2022,0.000357653791130186,6.0,0.0,4.971414132194481e-07,232
